,0
https://safebooru.org/index.php?page=post&s=view&id=3545133,"['idolmaster', 'idolmaster cinderella girls', 'producer (idolmaster)', 'sakuma mayu', '1boy', '1girl', 'blush', 'coat', 'ear blush', 'earrings', 'glint', 'green eyes', 'hairband', ""hands on another's chest"", 'head out of frame', 'hug', 'jewelry', 'koyo akio', 'lens flare', 'looking away', 'scarf', 'upper body']"
https://safebooru.org/index.php?page=post&s=view&id=3545150,"['kyuutou (kyuutouryuu)', '1girl', 'bangs', 'black footwear', 'blue eyes', 'bow', 'bowtie', 'buttons', 'closed mouth', 'eyebrows visible through hair', 'frills', 'full body', 'grey legwear', 'hair ornament', 'highres', 'long sleeves', 'looking at viewer', 'pantyhose', 'red neckwear', 'ribbon', 'shoes', 'short hair', 'siesta (tantei wa mou shindeiru)', 'simple background', 'smile', 'solo', 'standing', 'tantei wa mou shindeiru', 'white background', 'white hair', 'x hair ornament']"
https://safebooru.org/index.php?page=post&s=view&id=3545127,"['utau', '1girl', 'bangs', 'blood', 'braid', 'closed eyes', 'flower', 'hospital gown', 'light brown hair', 'nurse robot type t', 'open mouth', 'shirt', 'short hair', 'solo', 'suteinua']"
https://safebooru.org/index.php?page=post&s=view&id=3545152,"['lobotomy corporation', 'vocaloid', 'hatsune miku', 'blue eyes', 'blue hair', 'chibi', 'detached sleeves', 'diagonal stripes', 'didudraws', 'garter belt', 'miniskirt', 'music', 'musical note', 'necktie', 'number', 'pipes', 'room', 'singing', 'skirt', 'standing', 'striped', 'thigh-highs', 'twintails', 'zettai ryouiki']"
https://safebooru.org/index.php?page=post&s=view&id=3545117,"['neon genesis evangelion', 'umamusume', 'daiwa scarlet (umamusume)', 'moke ro', '1girl', 'aircraft', 'airplane', 'animal ears', 'blue panties', 'blue skirt', 'blue sky', 'breasts', 'brown hair', 'collarbone', 'day', 'hand on hip', 'horse ears', 'horse girl', 'jet', 'large breasts', 'long hair', 'looking at viewer', 'navel', 'outdoors', 'panties', 'parody', 'plaid', 'plaid skirt', 'red eyes', 'skirt', 'sky', 'smile', 'solo', 'striped', 'striped panties', 'tiara', 'twintails', 'underwear', 'very long hair', 'wind', 'wind lift', 'clouds']"
https://safebooru.org/index.php?page=post&s=view&id=3545141,"['pokemon', 'vulpix', '2girls', 'animal ears', 'blue dress', 'blue eyes', 'blue gloves', 'blue hair', 'blue legwear', 'breasts', 'brown dress', 'brown eyes', 'brown gloves', 'brown hair', 'brown legwear', 'covered navel', 'dress', 'fox ears', 'gen 1 pokemon', 'gloves', 'highres', 'long hair', 'looking at viewer', 'manatsuki manata', 'multiple girls', 'open mouth', 'personification', 'simple background', 'sitting', 'sleeveless', 'sleeveless dress', 'small breasts', 'thigh-highs', 'wariza', 'white background']"
https://safebooru.org/index.php?page=post&s=view&id=3545113,"['kantai collection', '1girl', 'black gloves', 'black neckwear', 'black skirt', 'brown hair', 'buttons', 'closed eyes', 'double-breasted', 'elbow gloves', 'fingerless gloves', 'gloves', 'hair ornament', 'highres', 'kamidanomi', 'neckerchief', 'remodel (kantai collection)', 'scarf', 'school uniform', 'sendai (kancolle)', 'skirt', 'solo', 'two side up', 'upper body', 'white scarf']"
https://safebooru.org/index.php?page=post&s=view&id=3545122,"['copyright request', '1girl', 'all fours', 'black legwear', 'black vest', 'blonde hair', 'breasts', 'chain', 'hair intakes', 'hand up', 'holding', 'holding chain', 'large breasts', 'long hair', 'looking at viewer', 'miniskirt', 'o/p.com', 'pleated skirt', 'ponytail', 'red skirt', 'shirt', 'sidelocks', 'simple background', 'skirt', 'solo', 'thigh-highs', 'vest', 'white background', 'white shirt', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3545136,"['original', '1girl', 'ahoge', 'bangs', 'blazer', 'buttons', 'collared shirt', 'eyepatch', 'fangs', 'grey hair', 'hair ornament', 'hairclip', 'highres', 'jacket', 'long hair', 'long sleeves', 'nokachoco114', 'open mouth', 'pleated skirt', 'pointy ears', 'red eyes', 'shirt', 'signature', 'simple background', 'skeb commission', 'skirt', 'solo']"
https://safebooru.org/index.php?page=post&s=view&id=3545131,"['neon genesis evangelion', 'souryuu asuka langley', '@shun', 'bikini', 'blue eyes', 'blush', 'eyewear on head', 'food', 'frills', 'hair ornament', 'highres', 'interface headset', 'long hair', 'popsicle', 'ribbon', 'swimsuit', 'twintails']"
https://safebooru.org/index.php?page=post&s=view&id=3487013,"['original', 'unya (unya-unya)', '1girl', 'arm up', 'bare shoulders', 'blue eyes', 'blue skirt', 'blurry', 'blurry background', 'breasts', 'brown hair', 'day', 'flower', 'hair ornament', 'hairclip', 'handrail', 'head tilt', 'lilac', 'long hair', 'looking at viewer', 'off-shoulder shirt', 'off shoulder', 'outdoors', 'parted lips', 'shirt', 'short sleeves', 'skirt', 'small breasts', 'solo', 'standing', 'tree', 'upper body', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3487017,"['nijisanji', '+ +', '1girl', 'alien simp', 'animal', 'animal ears', 'aqua eyes', 'bangs', 'black sclera', 'colored sclera', 'dragon', 'dragon ears', 'dragon girl', 'elira pendora', 'extra eyes', 'gloves', 'grey gloves', 'grey overalls', 'hair ornament', 'hair over one eye', 'holding', 'holding animal', 'looking at viewer', 'nijisanji en', 'off shoulder', 'one eye covered', 'overalls', 'pikl (elira pendora)', 'single glove', 'sleeves past fingers', 'sleeves past wrists', 'smile', 'solo', 'sweater', 'upper body', 'virtual youtuber', 'white eyes', 'white sweater']"
https://safebooru.org/index.php?page=post&s=view&id=3487008,"['world flipper', 'zombie land saga', 'yuugiri (zombie land saga)', 'artist request', '1girl', 'argyle shirt', 'bangs', 'blush', 'boots', 'bow', 'bowtie', 'breasts', 'brown hair', 'buttons', 'eyebrows visible through hair', 'eyeshadow', 'food-themed hair ornament', 'frilled shirt', 'frilled skirt', 'frills', 'full body', 'gloves', 'hair ornament', 'hair ribbon', 'hair stick', 'hands up', 'heart', 'highres', 'knee boots', 'leg up', 'light blush', 'looking at viewer', 'makeup', 'medium breasts', 'miniskirt', 'multicolored hair', 'non-web source', 'open mouth', 'orange eyeshadow', 'pink hair', 'pink neckwear', 'pink skirt', 'pleated skirt', 'puffy short sleeves', 'puffy sleeves', 'purple ribbon', 'red eyes', 'red footwear', 'red shirt', 'ribbon', 'shiny', 'shiny hair', 'shirt', 'short hair with long locks', 'short sleeves', 'sidelocks', 'skirt', 'solo', 'splatter', 'standing', 'standing on one leg', 'swept bangs', 'tied hair', 'two-tone hair', 'white gloves']"
https://safebooru.org/index.php?page=post&s=view&id=3487020,"['nijisanji', '1girl', 'alien simp', 'bag', 'bangs', 'collarbone', 'crown', 'doritos', 'eyebrows visible through hair', 'finana ryugu', 'finger licking', 'flower', 'hair flower', 'hair ornament', 'head fins', 'head tilt', 'holding', 'holding bag', 'licking', 'looking to the side', 'mermaid', 'monster girl', 'neck tattoo', 'nijisanji en', 'purple flower', 'solo', 'tattoo', 'upper body', 'virtual youtuber', 'white background', 'wrist cuffs']"
https://safebooru.org/index.php?page=post&s=view&id=3487024,"['nijisanji', '+ +', '1girl', 'aqua ribbon', 'arms behind back', 'bangs', 'black footwear', 'black shirt', 'blonde hair', 'brown eyes', 'butterfly hair ornament', 'fairy', 'fairy wings', 'green skirt', 'hair ornament', 'hair ribbon', 'highres', 'kneehighs', 'medium hair', 'nijisanji en', 'pointy ears', 'pomu rainpuff', 'ribbon', 'shirt', 'skirt', 'solo', 'two side up', 'vinty (einstein chan)', 'virtual youtuber', 'wings', 'younger']"
https://safebooru.org/index.php?page=post&s=view&id=3487018,"['nijisanji', '1girl', 'ahoge', 'bangs', 'baseball cap', 'black choker', 'blue hair', 'blue nails', 'choker', 'denim', 'denim jacket', 'dolphin hair ornament', 'double v', 'drawstring', 'ear piercing', 'eyebrows visible through hair', 'fang', 'fishnet legwear', 'fishnets', 'glasses', 'hat', 'highres', 'hood', 'hood down', 'hoodie', 'jacket', 'long hair', 'looking at viewer', 'mole', 'mole on thigh', 'nail polish', 'nishizono chigusa', 'no pants', 'piercing', 'pink eyes', 'round eyewear', 'sidelocks', 'simple background', 'solo', 'tyoko tanuki16', 'v', 'virtual youtuber', 'white background', 'white hoodie']"
https://safebooru.org/index.php?page=post&s=view&id=3487021,"['touhou', 'flandre scarlet', 'mononobe no futo', '1girl', ':3', 'barefoot', 'blonde hair', 'book', 'crystal', 'dress', 'highres', 'mirukuro092', 'no hat', 'no headwear', 'one side up', 'puffy sleeves', 'red dress', 'red eyes', 'sitting', 'solo', 'wings']"
https://safebooru.org/index.php?page=post&s=view&id=3487004,"['indie virtual youtuber', '1girl', 'aoi nabi', 'bangs', 'black hair', 'blue eyes', 'butterfly hair ornament', 'character name', 'dokuro deluxe', 'floating hair', 'from above', 'grey sweater', 'hair behind ear', 'hair ornament', 'happy birthday', 'highres', 'jewelry', 'long hair', 'looking to the side', 'necklace', 'open mouth', 'silver jacket', 'smile', 'solo', 'sweater', 'virtual youtuber', 'white background']"
https://safebooru.org/index.php?page=post&s=view&id=3487023,"[':o', 'bangs', 'bare shoulders', 'black bra', 'black panties', 'blush', 'bra', 'breasts', 'collarbone', 'eyebrows visible through hair', 'hair between eyes', 'hair ornament', 'hair ribbon', 'highres', 'hourei tenten', 'kusana (dudqja602)', 'large breasts', 'long hair', 'looking at viewer', 'maid', 'maid headdress', 'melty+', 'mole', 'mole on breast', 'mole under eye', 'navel', 'no shoes', 'panties', 'purple hair', 'ribbon', 'sitting', 'stomach', 'thigh-highs', 'thighs', 'two side up', 'underwear', 'underwear only', 'v', 'very long hair', 'virtual youtuber', 'white legwear', 'yellow ribbon', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3487003,"['evangelion: 3.0+1.0 thrice upon a time', 'neon genesis evangelion', 'rebuild of evangelion', 'aida kensuke', 'souryuu asuka langley', '1boy', '1girl', 'adjusting eyewear', 'age difference', 'bandages', 'bangs', 'blue eyes', 'bodysuit', 'breasts', 'brown hair', 'collared shirt', 'couple', 'eyepatch', 'girl on top', 'glasses', 'highres', 'hug', 'hug from behind', 'kuiyanxu', 'long hair', 'long sleeves', 'looking at viewer', 'on shoulder', 'plugsuit', 'polearm', 'shirt', 'short hair', 'smug', 'spear', 'sunglasses', 'tongue', 'tongue out', 'water', 'weapon']"
https://safebooru.org/index.php?page=post&s=view&id=3556849,"['pokemon', 'pokemon (anime)', 'pokemon xy (anime)', 'serena (pokemon)', 'gazing eye', '1girl', ':d', 'alternate costume', 'armlet', 'bangs', 'blonde hair', 'blue eyes', 'bow', 'bowtie', 'brown legwear', 'buttons', 'english commentary', 'eyelashes', 'full body', 'hairband', 'hat', 'highres', 'holding', 'holding clothes', 'holding hat', 'leg up', 'mini hat', 'open mouth', 'pink shirt', 'pleated skirt', 'purple footwear', 'purple hairband', 'purple neckwear', 'purple skirt', 'shirt', 'shoes', 'short hair', 'skirt', 'smile', 'solo', 'star (symbol)', 'thigh-highs', 'tongue', 'top hat', 'vest', 'white headwear', 'white vest', 'wrist cuffs']"
https://safebooru.org/index.php?page=post&s=view&id=3556847,"['pokemon', 'pokemon (anime)', 'pokemon xy (anime)', 'serena (pokemon)', 'gazing eye', '1girl', ':d', 'bangs', 'baseball cap', 'blonde hair', 'blue eyes', 'blush', 'breasts', 'clenched hand', 'collarbone', 'english commentary', 'eyelashes', 'eyewear on headwear', 'full body', 'green footwear', 'green shorts', 'hat', 'highres', 'knees', 'legs apart', 'navel', 'open mouth', 'shirt', 'shoes', 'short hair', 'short sleeves', 'shorts', 'simple background', 'smile', 'socks', 'solo', 'suspenders', 'suspenders slip', 'sweat', 'tongue', 'white background', 'white legwear', 'wristband', 'yellow shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3556823,"['kantai collection', 'arashi (kancolle)', '1girl', 'ahoge', 'animal print', 'bikini', 'breasts', 'bridal gauntlets', 'brown eyes', 'cow print', 'fang', 'hand on hip', 'medium breasts', 'medium hair', 'open mouth', 'redhead', 'simple background', 'skin fang', 'solo', 'sun fle', 'swimsuit', 'thigh-highs', 'white background', 'white bikini', 'white legwear']"
https://safebooru.org/index.php?page=post&s=view&id=3556836,"['love live!', 'koizumi hanayo', '1girl', 'bangs', 'blonde hair', 'blush', 'eyebrows visible through hair', 'flower', 'furisode', 'hair flower', 'hair ornament', 'highres', 'japanese clothes', 'kimono', 'long sleeves', 'looking at viewer', 'obi', 'pink eyes', 'pink nails', 'sash', 'short hair', 'sleeves past wrists', 'smile', 'solo', 'umi-chan (umi-chan koubou)']"
https://safebooru.org/index.php?page=post&s=view&id=3556832,"['hololive', 'shirogane noel', '1girl', 'arms up', 'bangs', 'breasts', 'choker', 'collar', 'green eyes', 'highres', 'large breasts', 'legs together', 'lips', 'looking at viewer', 'plaid', 'plaid skirt', 'simple background', 'skirt', 'smile', 'snow dusk', 'tank top', 'thighs', 'virtual youtuber', 'whisk', 'white hair', 'wristband']"
https://safebooru.org/index.php?page=post&s=view&id=3556828,"['azur lane', 'mona lisa', 'manjuu (azur lane)', 'prinz eugen (azur lane)', '+ +', '1girl', 'antenna hair', 'apron', 'bangs', 'black legwear', 'blush', 'blush stickers', 'breasts', 'buttons', 'cabinet', 'character print', 'cowboy shot', 'crossed arms', 'doorway', 'double-breasted', 'dress', 'eyebrows visible through hair', 'fine art parody', 'gloves', 'grey dress', 'grey gloves', 'hair between eyes', 'headgear', 'heart', 'hiding', 'highres', 'holding', 'indoors', 'iron cross', 'large breasts', 'long hair', 'long sleeves', 'looking at viewer', 'megumi kei', 'meowfficer (azur lane)', 'motion blur', 'multicolored hair', 'open mouth', 'orange eyes', 'painting (object)', 'parody', 'photobomb', 'pink apron', 'red sleeves', 'redhead', 'sandals', 'shadow', 'shoes', 'side cutout', 'sideboob', 'sidelocks', 'signature', 'skindentation', 'soup ladle', 'standing', 'streaked hair', 'swept bangs', 'thigh-highs', 'two side up', 'very long hair', 'white hair', '> <']"
https://safebooru.org/index.php?page=post&s=view&id=3556820,"['warship girls r', '1girl', 'anchor symbol', 'arms up', 'blue eyes', 'blue hair', 'bound', 'bound wrists', 'chain', 'cuffs', 'dress', 'eyebrows visible through hair', 'gloves', 'highres', 'looking at viewer', 'okazakileo', 'pink dress', 'ponytail', 'princess', 'restrained', 'roller skates', 'shackles', 'sigsbee (warship girls r)', 'sitting', 'skates', 'smile', 'solo', 'thigh-highs', 'tiara', 'tile floor', 'tiles', 'wariza', 'white gloves']"
https://safebooru.org/index.php?page=post&s=view&id=3556812,"['danganronpa (series)', 'hinata hajime', 'komaeda nagito', '2boys', 'ahoge', 'bag', 'bangs', 'belt', 'black bag', 'black belt', 'black jacket', 'black neckwear', 'black pants', 'blurry', 'blurry background', 'brown eyes', 'brown hair', 'brown jacket', 'brown vest', 'collarbone', 'collared shirt', 'danganronpa 3 (anime)', 'green shirt', 'grey hair', 'hajime (gitoriokawaii)', 'holding', ""hope's peak academy school uniform"", 'jacket', 'long sleeves', 'messy hair', 'multiple boys', 'necktie', 'open clothes', 'open jacket', 'open mouth', 'orange neckwear', 'pants', 'petals', 'pointing', 'red shirt', 'school bag', 'school uniform', 'shirt', 'short hair', 'striped', 'striped shirt', 'upper teeth', 'vest', 'white shirt', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3556840,"['hololive', 'amane kanata', 'tokoyami towa', '2girls', 'angel wings', 'belt', 'beret', 'bibi (tokoyami towa)', 'black gloves', 'black headwear', 'black neckwear', 'black ribbon', 'black shirt', 'black skirt', 'blue belt', 'blue eyes', 'blue hair', 'blush', 'breasts', 'cardigan', 'colored inner hair', 'demon tail', 'ear piercing', 'eyebrows visible through hair', 'fangs', 'fingerless gloves', 'frilled shirt', 'frills', 'gloves', 'green eyes', 'grey cardigan', 'hair between eyes', 'hair ornament', 'hair ribbon', 'hairclip', 'hat', 'highres', 'hood', 'hooded jacket', 'horned headwear', 'jacket', 'jewelry', 'long hair', 'looking at viewer', 'medium hair', 'miniskirt', 'multicolored hair', 'multiple girls', 'neck ribbon', 'official alternate costume', 'open cardigan', 'open clothes', 'open jacket', 'open mouth', 'piercing', 'pink hair', 'pleated skirt', 'pom pom (clothes)', 'purple hair', 'rasa k', 'ribbon', 'ring', 'shirt', 'silver hair', 'simple background', 'skirt', 'sleeveless', 'sleeveless shirt', 'small breasts', 'smile', 'streaked hair', 'tail', 'tail ornament', 'tail piercing', 'twintails', 'upper body', 'v', 'virtual youtuber', 'white background', 'white headwear', 'white jacket', 'white shirt', 'wings', 'x hair ornament']"
https://safebooru.org/index.php?page=post&s=view&id=3556848,"['pokemon', 'pokemon (anime)', 'pokemon xy (anime)', 'serena (pokemon)', 'gazing eye', '1girl', ':d', 'bangs', 'baseball cap', 'blonde hair', 'blue eyes', 'blush', 'breasts', 'clenched hand', 'collarbone', 'english commentary', 'eyelashes', 'eyewear on headwear', 'full body', 'green footwear', 'green shorts', 'hat', 'highres', 'knees', 'legs apart', 'navel', 'open mouth', 'shirt', 'shoes', 'short hair', 'short sleeves', 'shorts', 'smile', 'socks', 'solo', 'suspenders', 'suspenders slip', 'sweat', 'tongue', 'white legwear', 'wristband', 'yellow shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3453022,"['hololive', 'uruha rushia', '1girl', 'bangs', 'beige sweater', 'blue coat', 'blush', 'breath', 'coat', 'covering mouth', 'cowboy shot', 'double bun', 'embarrassed', 'eyebrows visible through hair', 'green hair', 'hair ribbon', 'highres', 'itoyoshi tsumugi', 'looking down', 'miniskirt', 'plaid', 'plaid skirt', 'red eyes', 'red scarf', 'ribbon', 'scarf', 'scarf over mouth', 'short hair', 'sidelocks', 'simple background', 'skirt', 'sky', 'solo', 'star (sky)', 'starry sky', 'virtual youtuber', 'winter', 'winter clothes']"
https://safebooru.org/index.php?page=post&s=view&id=3453047,"['atlus', 'capcom', 'devil may cry', 'devil may cry 2', 'devil summoner', 'shin megami tensei', 'shin megami tensei iii: nocturne', 'dante (devil may cry)', 'hitoshura', 'kuzunoha raidou', 'black hair', 'blue eyes', 'brown hair', 'cape', 'crossover', 'ebony & ivory', 'full body tattoo', 'hat', 'highres', 'katana', 'long hair', 'male focus', 'multiple boys', 'rebellion (sword)', 'school uniform', 'shako cap', 'shirtless', 'short hair', 'simple background', 'sword', 'tattoo', 'weapon', 'yellow eyes', 'muscular']"
https://safebooru.org/index.php?page=post&s=view&id=3453046,"['mahou shoujo madoka magica', 'goddess madoka', 'kaname madoka', 'miki sayaka', '2girls', 'back-to-back', 'blue eyes', 'blue hair', 'blue skirt', 'cape', 'dress', 'expressionless', 'floating hair', 'hair between eyes', 'hair ribbon', 'highres', 'jewelry', 'looking away', 'magical girl', 'multiple girls', 'necklace', 'pink hair', 'ribbon', 'short hair', 'short twintails', 'skirt', 'twintails', 'un nm5sy', 'white dress', 'white ribbon']"
https://safebooru.org/index.php?page=post&s=view&id=3453032,"['genshin impact', 'zhongli (genshin impact)', '1boy', 'bangs', 'bird', 'black gloves', 'brown hair', 'collared shirt', 'crane (animal)', 'deer', 'deer antlers', 'earrings', 'eyeliner', 'eyeshadow', 'floating', 'floating object', 'formal', 'from side', 'ginkgo leaf', 'gloves', 'gradient hair', 'hair between eyes', 'jacket', 'jewelry', 'long hair', 'long sleeves', 'looking at viewer', 'makeup', 'male focus', 'multicolored hair', 'necktie', 'open mouth', 'orange hair', 'ponytail', 'red eyeshadow', 'shirt', 'single earring', 'slit pupils', 'solo', 'sparkle', 'suit', 'tassel', 'tassel earrings', 'thumb ring', 'toned', 'toned male', 'window', 'wkwk0217', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3453035,"['nijisanji', 'suzuhara lulu', '3girls', ':3', 'animal ear fluff', 'animal ears', 'bangs', 'beret', 'blue eyes', 'blush', 'bow', 'bow choker', 'brooch', 'brown hair', 'cardigan', 'chibi', 'fensi', 'flower', 'frilled hood', 'hair bow', 'hair ornament', 'hat', 'jacket', 'jewelry', 'kamishiro kurea', 'long hair', 'long sleeves', 'multiple girls', 'one eye closed', 'open mouth', 'pink cardigan', 'pink hair', 'pongari', 'purple hair', 'sephira su', 'shirt', 'simple background', 'striped', 'swept bangs', 'virtual youtuber', 'white shirt', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3453021,"['hololive', 'uruha rushia', '1girl', 'anger vein', 'angry', 'bangs', 'beige sweater', 'blue coat', 'blush', 'breath', 'coat', 'covering mouth', 'cowboy shot', 'double bun', 'embarrassed', 'eyebrows visible through hair', 'green hair', 'hair ribbon', 'highres', 'itoyoshi tsumugi', 'miniskirt', 'plaid', 'plaid skirt', 'red eyes', 'red scarf', 'ribbon', 'scarf', 'scarf over mouth', 'short hair', 'sidelocks', 'sideways glance', 'simple background', 'skirt', 'sky', 'solo', 'spoken anger vein', 'star (sky)', 'starry sky', 'virtual youtuber', 'winter', 'winter clothes']"
https://safebooru.org/index.php?page=post&s=view&id=3453034,"['copyright request', 'character request', '1girl', 'bangs', 'black shirt', 'closed mouth', 'frown', 'hair between eyes', 'halo', 'highres', 'isomu', 'long hair', 'looking at viewer', 'looking to the side', 'messy hair', 'portrait', 'red eyes', 'shirt', 'sidelocks', 'simple background', 'solo', 'very long hair', 'white hair']"
https://safebooru.org/index.php?page=post&s=view&id=3453024,"['genshin impact', 'venti (genshin impact)', '1boy', 'androgynous', 'argyle', 'argyle legwear', 'arrow (projectile)', 'ayanon (jkju5223)', 'bangs', 'beret', 'black hair', 'blue hair', 'bow', 'bow (weapon)', 'braid', 'cape', 'collared cape', 'collared shirt', 'corset', 'eyebrows visible through hair', 'feathers', 'flower', 'frilled sleeves', 'frills', 'from side', 'full body', 'gradient hair', 'green eyes', 'green headwear', 'green shorts', 'hair flower', 'hair ornament', 'hat', 'highres', 'holding', 'holding bow (weapon)', 'holding weapon', 'leaf', 'long sleeves', 'looking at viewer', 'male focus', 'multicolored hair', 'one eye closed', 'open mouth', 'pantyhose', 'shirt', 'shoes', 'short hair with long locks', 'shorts', 'simple background', 'smile', 'solo', 'twin braids', 'weapon', 'white flower', 'white legwear', 'white shirt', 'wind']"
https://safebooru.org/index.php?page=post&s=view&id=3453039,"['genshin impact', 'zhongli (genshin impact)', '1boy', 'bangs', 'black gloves', 'brown hair', 'closed mouth', 'collared shirt', 'earrings', 'eyeliner', 'eyeshadow', 'formal', 'gloves', 'hair between eyes', 'highres', 'holding', 'holding spear', 'holding weapon', 'jacket', 'jewelry', 'long hair', 'long sleeves', 'looking at viewer', 'makeup', 'male focus', 'necktie', 'polearm', 'ponytail', 'red eyeshadow', 'shirt', 'single earring', 'solo', 'spear', 'suit', 'tassel', 'tassel earrings', 'thumb ring', 'thxcarrot', 'twitter username', 'weapon', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3453043,"['genshin impact', 'aether (genshin impact)', 'venti (genshin impact)', '2boys', 'ahoge', 'alternate legwear', 'argyle', 'argyle legwear', 'bag', 'bangs', 'black hair', 'blonde hair', 'blue eyes', 'blue hair', 'braid', 'cape', 'casual', 'chair', 'cup', 'earrings', 'flower', 'gradient hair', 'green headwear', 'hair between eyes', 'handbag', 'hat', 'high chair', 'highres', 'holding', 'holding cup', 'jewelry', 'long hair', 'long sleeves', 'looking at another', 'male focus', 'multicolored hair', 'multiple boys', 'open mouth', 'otoko no ko', 'ring', 'shoes', 'shorts', 'smile', 'sushisalmon95', 'table', 'thigh-highs', 'thighs', 'twin braids', 'white legwear', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3453517,"['original', '1girl', 'ahoge', 'bangs', 'black dress', 'black gloves', 'black hair', 'black ribbon', 'black skirt', 'blush', 'breasts', 'brown eyes', 'colored inner hair', 'cross', 'cross earrings', 'dress', 'earrings', 'gloves', 'hair ribbon', 'hand on own chin', 'hand up', 'highres', 'jewelry', 'kanniiepan', 'looking at viewer', 'medium breasts', 'medium hair', 'mole', 'mole under eye', 'multicolored hair', 'puffy short sleeves', 'puffy sleeves', 'ribbon', 'short sleeves', 'simple background', 'skirt', 'solo', 'white background']"
https://safebooru.org/index.php?page=post&s=view&id=3453521,"['girls frontline', 'ots-12 (girls frontline)', '2girls', 'aircraft', 'airplane', 'beret', 'black footwear', 'black gloves', 'black hair', 'black legwear', 'black skirt', 'blue sky', 'boots', 'braid', 'convenient leg', 'cross-laced footwear', 'day', 'english commentary', 'fingerless gloves', 'flower-shaped pupils', 'gloves', 'grey eyes', 'ground vehicle', 'hat', 'highres', 'long hair', 'long sleeves', 'miniskirt', 'multiple girls', 'no panties', 'ots-12', 'parachute', 'red headwear', 'silver hair', 'skirt', 'sky', 'skydive', 'solo focus', 'thigh-highs', 'twin braids', 'xandier59']"
https://safebooru.org/index.php?page=post&s=view&id=3453504,"['mahou shoujo madoka magica', 'kaname madoka', '1girl', 'aibooooooaibooo', 'blue sky', 'blurry', 'cloudy sky', 'collarbone', 'day', 'depth of field', 'dress', 'dress lift', 'expressionless', 'facing viewer', 'flat chest', 'floating hair', 'floral print', 'flower', 'fur-trimmed dress', 'fur trim', 'hands together', 'hands up', 'holding', 'holding flower', 'layered dress', 'letterboxed', 'looking afar', 'outdoors', 'own hands together', 'parted lips', 'petals', 'pink eyes', 'pink hair', 'pink scrunchie', 'scrunchie', 'short twintails', 'sidelighting', 'sky', 'solo', 'sunlight', 'tareme', 'twintails', 'white dress', 'white flower', 'wide sleeves', 'wind', 'wind lift', 'clouds']"
https://safebooru.org/index.php?page=post&s=view&id=3453511,"['higurashi no naku koro ni', 'furude rika', '1girl', 'animal ear fluff', 'animal ears', 'arm up', 'armpits', 'bangs', 'bare shoulders', 'black hairband', 'blue hair', 'blue swimsuit', 'blunt bangs', 'blush', 'cat ears', 'collarbone', 'detached collar', 'detached sleeves', 'eyebrows visible through hair', 'fake animal ears', 'flat chest', 'gaou (babel)', 'hairband', 'hand up', 'heart', 'heart in eye', 'long hair', 'looking at viewer', 'one-piece swimsuit', 'parted lips', 'school swimsuit', 'solo', 'swimsuit', 'symbol in eye', 'upper body', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3453520,"['fate/grand order', 'fate/stay night', 'fate (series)', 'teston', '2girls', 'animal ears', 'breasts', 'brown hair', 'brown legwear', 'bunny girl', 'closed eyes', 'fake animal ears', 'finger in mouth', 'highres', 'large breasts', 'long hair', 'medusa (rider) (fate)', 'multiple girls', 'playboy bunny', 'simple background', 'thigh-highs', 'very long hair', 'vore', 'wrist cuffs', 'rabbit ears', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3453530,"['kiseijuu', 'migi', 'diogenes (getting over it)', 'getting over it', 'hamachamu', 'highres', 'in cauldron', 'no humans', 'notebook', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3453515,"['original', 'less', '1girl', 'armlet', 'bangs', 'bare arms', 'bare shoulders', 'black legwear', 'black leotard', 'bookshelf', 'bracelet', 'breasts', 'chest tattoo', 'cropped legs', 'demon girl', 'english commentary', 'hair between eyes', 'highleg', 'highleg leotard', 'horns', 'jewelry', 'large breasts', 'leotard', 'long hair', 'mismatched legwear', 'orange eyes', 'pelvic curtain', 'pointy ears', 'red skin', 'silver hair', 'solo', 'tail', 'tattoo', 'thigh-highs', 'thigh gap', 'thighlet', 'wide hips', 'colored skin']"
